,Voltage,Temperature,Power
2021-09-20 01:00:00+03:00,0.0,14.621,0.0
2021-09-20 01:10:00+03:00,0.0,14.85,0.0
2021-09-20 01:20:00+03:00,0.0,15.354,0.0
2021-09-20 01:30:00+03:00,0.0,15.333,0.0
2021-09-20 01:40:00+03:00,0.0,15.319,0.0
2021-09-20 01:50:00+03:00,0.0,15.303,0.0
2021-09-20 02:00:00+03:00,0.0,15.244,0.0
2021-09-20 02:10:00+03:00,0.0,14.618,0.0
2021-09-20 02:20:00+03:00,0.0,14.331,0.0
2021-09-20 02:30:00+03:00,0.0,13.982,0.0
2021-09-20 02:40:00+03:00,0.0,13.607,0.0
2021-09-20 02:50:00+03:00,0.0,13.912,0.0
2021-09-20 03:00:00+03:00,0.0,14.256,0.0
2021-09-20 03:10:00+03:00,0.0,14.229,0.0
2021-09-20 03:20:00+03:00,0.0,13.607,0.0
2021-09-20 03:30:00+03:00,0.0,13.561,0.0
2021-09-20 03:40:00+03:00,0.0,13.132,0.0
2021-09-20 03:50:00+03:00,0.0,12.969,0.0
2021-09-20 04:00:00+03:00,0.0,13.17,0.0
2021-09-20 04:10:00+03:00,0.0,13.876,0.0
2021-09-20 04:20:00+03:00,0.0,13.936,0.0
2021-09-20 04:30:00+03:00,0.0,13.481,0.0
2021-09-20 04:40:00+03:00,0.0,13.247,0.0
2021-09-20 04:50:00+03:00,0.0,12.486,0.0
2021-09-20 05:00:00+03:00,0.0,12.25,0.0
2021-09-20 05:10:00+03:00,0.0,13.131,0.0
2021-09-20 05:20:00+03:00,0.0,14.019,0.0
2021-09-20 05:30:00+03:00,0.0,14.33,0.0
2021-09-20 05:40:00+03:00,0.0,13.959,0.0
2021-09-20 05:50:00+03:00,0.0,13.324,0.0
2021-09-20 06:00:00+03:00,0.0,13.026,0.0
2021-09-20 06:10:00+03:00,0.0,13.763,0.0
2021-09-20 06:20:00+03:00,0.0,14.142,0.0
2021-09-20 06:30:00+03:00,0.0,13.842,0.0
2021-09-20 06:40:00+03:00,0.0,13.357,0.0
2021-09-20 06:50:00+03:00,0.0,13.298,0.0
2021-09-20 07:00:00+03:00,0.08,13.199,0.0
2021-09-20 07:10:00+03:00,0.26,13.287,0.002
2021-09-20 07:20:00+03:00,0.4,13.572,0.005
2021-09-20 07:30:00+03:00,0.84,13.446,0.024
2021-09-20 07:40:00+03:00,1.01,13.549,0.034
2021-09-20 07:50:00+03:00,1.2,13.771,0.048
2021-09-20 08:00:00+03:00,1.73,14.11,0.1
2021-09-20 08:10:00+03:00,1.81,14.469,0.109
2021-09-20 08:20:00+03:00,2.07,14.602,0.143
2021-09-20 08:30:00+03:00,2.15,14.779,0.154
2021-09-20 08:40:00+03:00,2.51,15.061,0.21
2021-09-20 08:50:00+03:00,2.36,15.539,0.186
2021-09-20 09:00:00+03:00,2.25,15.84,0.169
2021-09-20 09:10:00+03:00,2.31,16.264,0.178
2021-09-20 09:20:00+03:00,4.32,17.274,0.622
2021-09-20 09:30:00+03:00,4.43,17.886,0.654
2021-09-20 09:40:00+03:00,4.44,18.57,0.657
2021-09-20 09:50:00+03:00,3.12,18.401,0.324
2021-09-20 10:00:00+03:00,2.97,18.142,0.294
2021-09-20 10:10:00+03:00,3.66,18.147,0.447
2021-09-20 10:20:00+03:00,5.33,19.701,0.947
2021-09-20 10:30:00+03:00,6.43,21.313,1.378
2021-09-20 10:40:00+03:00,6.78,21.511,1.532
2021-09-20 10:50:00+03:00,8.07,24.158,2.171
2021-09-20 11:00:00+03:00,5.99,23.91,1.196
2021-09-20 11:10:00+03:00,8.96,23.653,2.676
2021-09-20 11:20:00+03:00,18.23,29.928,11.078
2021-09-20 11:30:00+03:00,16.77,32.707,9.374
2021-09-20 11:40:00+03:00,16.65,31.91,9.241
2021-09-20 11:50:00+03:00,19.33,36.034,12.455
2021-09-20 12:00:00+03:00,19.76,40.423,13.015
2021-09-20 12:10:00+03:00,19.9,40.99,13.2
2021-09-20 12:20:00+03:00,19.72,43.783,12.963
2021-09-20 12:30:00+03:00,19.81,42.852,13.081
2021-09-20 12:40:00+03:00,16.79,37.387,9.397
2021-09-20 12:50:00+03:00,19.92,36.001,13.227
2021-09-20 13:00:00+03:00,19.79,44.474,13.055
2021-09-20 13:10:00+03:00,19.86,44.988,13.147
2021-09-20 13:20:00+03:00,18.64,47.633,11.582
2021-09-20 13:30:00+03:00,16.9,38.742,9.52
2021-09-20 13:40:00+03:00,14.02,34.478,6.552
2021-09-20 13:50:00+03:00,7.83,30.447,2.044
2021-09-20 14:00:00+03:00,5.73,27.51,1.094
2021-09-20 14:10:00+03:00,7.44,28.016,1.845
2021-09-20 14:20:00+03:00,7.69,28.984,1.971
2021-09-20 14:30:00+03:00,7.29,29.499,1.771
2021-09-20 14:40:00+03:00,9.98,29.83,3.32
2021-09-20 14:50:00+03:00,11.98,30.053,4.784
2021-09-20 15:00:00+03:00,11.68,31.767,4.547
2021-09-20 15:10:00+03:00,12.08,31.38,4.864
2021-09-20 15:20:00+03:00,11.61,31.656,4.493
2021-09-20 15:30:00+03:00,17.14,33.993,9.793
2021-09-20 15:40:00+03:00,19.14,40.617,12.211
2021-09-20 15:50:00+03:00,19.1,38.882,12.16
2021-09-20 16:00:00+03:00,18.96,39.084,11.983
2021-09-20 16:10:00+03:00,18.59,39.848,11.52
2021-09-20 16:20:00+03:00,8.91,35.11,2.646
2021-09-20 16:30:00+03:00,14.51,34.092,7.018
2021-09-20 16:40:00+03:00,10.38,33.963,3.591
2021-09-20 16:50:00+03:00,5.41,30.77,0.976
2021-09-20 17:00:00+03:00,15.41,34.052,7.916
2021-09-20 17:10:00+03:00,14.92,36.864,7.42
2021-09-20 17:20:00+03:00,13.57,36.108,6.138
2021-09-20 17:30:00+03:00,12.18,34.001,4.945
2021-09-20 17:40:00+03:00,10.8,33.468,3.888
2021-09-20 17:50:00+03:00,9.34,32.534,2.908
2021-09-20 18:00:00+03:00,7.69,31.568,1.971
2021-09-20 18:10:00+03:00,6.31,31.474,1.327
2021-09-20 18:20:00+03:00,2.67,29.37,0.238
2021-09-20 18:30:00+03:00,3.46,27.138,0.399
2021-09-20 18:40:00+03:00,1.73,25.81,0.1
2021-09-20 18:50:00+03:00,1.29,24.522,0.055
2021-09-20 19:00:00+03:00,0.87,23.567,0.025
2021-09-20 19:10:00+03:00,0.55,23.532,0.01
2021-09-20 19:20:00+03:00,0.16,23.152,0.001
2021-09-20 19:30:00+03:00,0.03,22.438,0.0
2021-09-20 19:40:00+03:00,0.02,22.163,0.0
2021-09-20 19:50:00+03:00,0.0,21.949,0.0
2021-09-20 20:00:00+03:00,0.0,21.564,0.0
2021-09-20 20:10:00+03:00,0.0,21.188,0.0
2021-09-20 20:20:00+03:00,0.0,21.22,0.0
2021-09-20 20:30:00+03:00,0.0,21.226,0.0
2021-09-20 20:40:00+03:00,0.0,21.541,0.0
2021-09-20 20:50:00+03:00,0.0,22.051,0.0
2021-09-20 21:00:00+03:00,0.0,22.124,0.0
2021-09-20 21:10:00+03:00,0.0,22.129,0.0
2021-09-20 21:20:00+03:00,0.0,21.879,0.0
2021-09-20 21:30:00+03:00,0.0,21.378,0.0
2021-09-20 21:40:00+03:00,0.0,21.141,0.0
2021-09-20 21:50:00+03:00,0.0,20.88,0.0
2021-09-20 22:00:00+03:00,0.0,20.893,0.0
2021-09-20 22:10:00+03:00,0.0,20.549,0.0
2021-09-20 22:20:00+03:00,0.0,20.064,0.0
2021-09-20 22:30:00+03:00,0.0,19.771,0.0
2021-09-20 22:40:00+03:00,0.0,19.401,0.0
2021-09-20 22:50:00+03:00,0.0,19.137,0.0
2021-09-20 23:00:00+03:00,0.0,18.778,0.0
2021-09-20 23:10:00+03:00,0.0,18.351,0.0
2021-09-20 23:20:00+03:00,0.0,17.887,0.0
2021-09-20 23:30:00+03:00,0.0,17.981,0.0
2021-09-20 23:40:00+03:00,0.0,18.269,0.0
2021-09-20 23:50:00+03:00,0.0,18.254,0.0
2021-09-21 00:00:00+03:00,0.0,18.146,0.0
2021-09-21 00:10:00+03:00,0.0,18.339,0.0
2021-09-21 00:20:00+03:00,0.0,18.336,0.0
2021-09-21 00:30:00+03:00,0.0,18.3,0.0
2021-09-21 00:40:00+03:00,0.0,17.787,0.0
2021-09-21 00:50:00+03:00,0.0,17.372,0.0
2021-09-21 01:00:00+03:00,0.0,17.224,0.0
2021-09-21 01:10:00+03:00,0.0,17.209,0.0
2021-09-21 01:20:00+03:00,0.0,16.791,0.0
2021-09-21 01:30:00+03:00,0.0,16.376,0.0
2021-09-21 01:40:00+03:00,0.0,16.242,0.0
2021-09-21 01:50:00+03:00,0.0,16.403,0.0
2021-09-21 02:00:00+03:00,0.0,16.193,0.0
2021-09-21 02:10:00+03:00,0.0,15.922,0.0
2021-09-21 02:20:00+03:00,0.0,15.751,0.0
2021-09-21 02:30:00+03:00,0.0,15.93,0.0
2021-09-21 02:40:00+03:00,0.0,15.848,0.0
2021-09-21 02:50:00+03:00,0.0,15.653,0.0
2021-09-21 03:00:00+03:00,0.0,15.849,0.0
2021-09-21 03:10:00+03:00,0.0,15.818,0.0
2021-09-21 03:20:00+03:00,0.0,15.703,0.0
2021-09-21 03:30:00+03:00,0.0,15.699,0.0
2021-09-21 03:40:00+03:00,0.0,15.814,0.0
2021-09-21 03:50:00+03:00,0.0,15.703,0.0
2021-09-21 04:00:00+03:00,0.0,15.337,0.0
2021-09-21 04:10:00+03:00,0.0,14.379,0.0
2021-09-21 04:20:00+03:00,0.0,14.588,0.0
2021-09-21 04:30:00+03:00,0.0,15.121,0.0
2021-09-21 04:40:00+03:00,0.0,15.217,0.0
2021-09-21 04:50:00+03:00,0.0,14.782,0.0
2021-09-21 05:00:00+03:00,0.0,15.007,0.0
2021-09-21 05:10:00+03:00,0.0,15.332,0.0
2021-09-21 05:20:00+03:00,0.0,15.533,0.0
2021-09-21 05:30:00+03:00,0.0,15.387,0.0
2021-09-21 05:40:00+03:00,0.0,15.066,0.0
2021-09-21 05:50:00+03:00,0.0,14.811,0.0
2021-09-21 06:00:00+03:00,0.0,14.798,0.0
2021-09-21 06:10:00+03:00,0.0,14.889,0.0
2021-09-21 06:20:00+03:00,0.0,14.991,0.0
2021-09-21 06:30:00+03:00,0.0,14.953,0.0
2021-09-21 06:40:00+03:00,0.0,15.006,0.0
2021-09-21 06:50:00+03:00,0.0,14.917,0.0
2021-09-21 07:00:00+03:00,0.02,14.782,0.0
2021-09-21 07:10:00+03:00,0.12,14.539,0.0
2021-09-21 07:20:00+03:00,0.35,14.238,0.004
2021-09-21 07:30:00+03:00,0.67,14.547,0.015
2021-09-21 07:40:00+03:00,1.2,15.044,0.048
2021-09-21 07:50:00+03:00,2.0,15.641,0.133
2021-09-21 08:00:00+03:00,2.98,16.164,0.296
2021-09-21 08:10:00+03:00,4.54,16.872,0.687
2021-09-21 08:20:00+03:00,4.58,17.459,0.699
2021-09-21 08:30:00+03:00,3.69,16.958,0.454
2021-09-21 08:40:00+03:00,4.52,17.092,0.681
2021-09-21 08:50:00+03:00,5.59,17.916,1.042
2021-09-21 09:00:00+03:00,4.56,17.834,0.693
2021-09-21 09:10:00+03:00,4.8,17.77,0.768
2021-09-21 09:20:00+03:00,5.1,18.006,0.867
2021-09-21 09:30:00+03:00,5.81,18.243,1.125
2021-09-21 09:40:00+03:00,7.21,19.077,1.733
2021-09-21 09:50:00+03:00,8.9,19.968,2.64
2021-09-21 10:00:00+03:00,8.94,20.663,2.664
2021-09-21 10:10:00+03:00,13.43,22.001,6.012
2021-09-21 10:20:00+03:00,16.96,24.253,9.588
2021-09-21 10:30:00+03:00,10.81,22.867,3.895
2021-09-21 10:40:00+03:00,17.69,24.443,10.431
2021-09-21 10:50:00+03:00,19.76,27.984,13.015
2021-09-21 11:00:00+03:00,19.88,30.068,13.174
2021-09-21 11:10:00+03:00,19.88,31.158,13.174
2021-09-21 11:20:00+03:00,19.85,32.673,13.134
2021-09-21 11:30:00+03:00,19.93,32.753,13.24
2021-09-21 11:40:00+03:00,20.04,32.223,13.387
2021-09-21 11:50:00+03:00,20.04,33.601,13.387
2021-09-21 12:00:00+03:00,20.02,34.702,13.36
2021-09-21 12:10:00+03:00,20.01,35.694,13.347
2021-09-21 12:20:00+03:00,20.07,35.491,13.427
2021-09-21 12:30:00+03:00,20.01,36.879,13.347
2021-09-21 12:40:00+03:00,19.95,38.141,13.267
2021-09-21 12:50:00+03:00,19.98,38.197,13.307
2021-09-21 13:00:00+03:00,19.99,38.368,13.32
2021-09-21 13:10:00+03:00,20.04,37.813,13.387
2021-09-21 13:20:00+03:00,20.0,38.363,13.333
2021-09-21 13:30:00+03:00,20.01,38.041,13.347
2021-09-21 13:40:00+03:00,20.09,37.198,13.454
2021-09-21 13:50:00+03:00,20.13,36.202,13.507
2021-09-21 14:00:00+03:00,20.11,36.363,13.48
2021-09-21 14:10:00+03:00,20.01,37.556,13.347
2021-09-21 14:20:00+03:00,20.1,35.664,13.467
2021-09-21 14:30:00+03:00,20.06,35.728,13.413
2021-09-21 14:40:00+03:00,19.98,36.222,13.307
2021-09-21 14:50:00+03:00,20.01,35.383,13.347
2021-09-21 15:00:00+03:00,19.83,37.1,13.108
2021-09-21 15:10:00+03:00,19.77,36.69,13.028
2021-09-21 15:20:00+03:00,19.7,36.638,12.936
2021-09-21 15:30:00+03:00,19.68,35.436,12.91
2021-09-21 15:40:00+03:00,19.53,35.721,12.714
2021-09-21 15:50:00+03:00,19.49,33.821,12.662
2021-09-21 16:00:00+03:00,19.31,34.342,12.429
2021-09-21 16:10:00+03:00,19.39,32.8,12.532
2021-09-21 16:20:00+03:00,19.43,33.711,12.584
2021-09-21 16:30:00+03:00,19.27,34.391,12.378
2021-09-21 16:40:00+03:00,16.37,33.684,8.933
2021-09-21 16:50:00+03:00,12.28,30.537,5.027
2021-09-21 17:00:00+03:00,9.53,26.856,3.027
2021-09-21 17:10:00+03:00,9.19,28.016,2.815
2021-09-21 17:20:00+03:00,12.07,27.272,4.856
2021-09-21 17:30:00+03:00,13.22,29.332,5.826
2021-09-21 17:40:00+03:00,6.04,26.213,1.216
2021-09-21 17:50:00+03:00,8.38,25.13,2.341
2021-09-21 18:00:00+03:00,6.77,25.694,1.528
2021-09-21 18:10:00+03:00,7.16,24.976,1.709
2021-09-21 18:20:00+03:00,5.82,24.207,1.129
2021-09-21 18:30:00+03:00,4.48,23.282,0.669
2021-09-21 18:40:00+03:00,2.71,22.053,0.245
2021-09-21 18:50:00+03:00,0.99,20.562,0.033
2021-09-21 19:00:00+03:00,0.64,19.634,0.014
2021-09-21 19:10:00+03:00,0.33,19.034,0.004
2021-09-21 19:20:00+03:00,0.15,18.487,0.001
2021-09-21 19:30:00+03:00,0.06,18.07,0.0
2021-09-21 19:40:00+03:00,0.01,17.777,0.0
2021-09-21 19:50:00+03:00,0.0,17.834,0.0
2021-09-21 20:00:00+03:00,0.0,17.872,0.0
2021-09-21 20:10:00+03:00,0.0,17.751,0.0
2021-09-21 20:20:00+03:00,0.0,17.809,0.0
2021-09-21 20:30:00+03:00,0.0,17.392,0.0
2021-09-21 20:40:00+03:00,0.0,16.96,0.0
2021-09-21 20:50:00+03:00,0.0,16.964,0.0
2021-09-21 21:00:00+03:00,0.0,17.058,0.0
2021-09-21 21:10:00+03:00,0.0,16.969,0.0
2021-09-21 21:20:00+03:00,0.0,17.041,0.0
2021-09-21 21:30:00+03:00,0.0,16.85,0.0
2021-09-21 21:40:00+03:00,0.0,16.69,0.0
2021-09-21 21:50:00+03:00,0.0,16.934,0.0
2021-09-21 22:00:00+03:00,0.0,16.923,0.0
2021-09-21 22:10:00+03:00,0.0,17.176,0.0
2021-09-21 22:20:00+03:00,0.0,16.867,0.0
2021-09-21 22:30:00+03:00,0.0,16.394,0.0
2021-09-21 22:40:00+03:00,0.0,16.523,0.0
2021-09-21 22:50:00+03:00,0.0,16.877,0.0
2021-09-21 23:00:00+03:00,0.0,16.914,0.0
2021-09-21 23:10:00+03:00,0.0,16.746,0.0
2021-09-21 23:20:00+03:00,0.0,16.612,0.0
2021-09-21 23:30:00+03:00,0.0,16.223,0.0
2021-09-21 23:40:00+03:00,0.0,15.441,0.0
2021-09-21 23:50:00+03:00,0.0,13.734,0.0
2021-09-22 00:00:00+03:00,0.0,13.173,0.0
2021-09-22 00:10:00+03:00,0.0,13.101,0.0
2021-09-22 00:20:00+03:00,0.0,13.546,0.0
2021-09-22 00:30:00+03:00,0.0,13.57,0.0
2021-09-22 00:40:00+03:00,0.0,13.644,0.0
2021-09-22 00:50:00+03:00,0.0,13.716,0.0
2021-09-22 01:00:00+03:00,0.0,13.476,0.0
2021-09-22 01:10:00+03:00,0.0,13.198,0.0
2021-09-22 01:20:00+03:00,0.0,13.276,0.0
2021-09-22 01:30:00+03:00,0.0,13.486,0.0
2021-09-22 01:40:00+03:00,0.0,14.026,0.0
2021-09-22 01:50:00+03:00,0.0,14.234,0.0
2021-09-22 02:00:00+03:00,0.0,14.394,0.0
2021-09-22 02:10:00+03:00,0.0,14.417,0.0
2021-09-22 02:20:00+03:00,0.0,14.388,0.0
2021-09-22 02:30:00+03:00,0.0,14.473,0.0
2021-09-22 02:40:00+03:00,0.0,14.337,0.0
2021-09-22 02:50:00+03:00,0.0,14.209,0.0
2021-09-22 03:00:00+03:00,0.0,14.31,0.0
2021-09-22 03:10:00+03:00,0.0,14.244,0.0
2021-09-22 03:20:00+03:00,0.0,14.194,0.0
2021-09-22 03:30:00+03:00,0.0,14.093,0.0
2021-09-22 03:40:00+03:00,0.0,13.83,0.0
2021-09-22 03:50:00+03:00,0.0,13.464,0.0
2021-09-22 04:00:00+03:00,0.0,13.512,0.0
2021-09-22 04:10:00+03:00,0.0,13.504,0.0
2021-09-22 04:20:00+03:00,0.0,13.292,0.0
2021-09-22 04:30:00+03:00,0.0,13.124,0.0
2021-09-22 04:40:00+03:00,0.0,13.282,0.0
2021-09-22 04:50:00+03:00,0.0,13.711,0.0
2021-09-22 05:00:00+03:00,0.0,13.723,0.0
2021-09-22 05:10:00+03:00,0.0,13.764,0.0
2021-09-22 05:20:00+03:00,0.0,13.704,0.0
2021-09-22 05:30:00+03:00,0.0,13.433,0.0
2021-09-22 05:40:00+03:00,0.0,13.493,0.0
2021-09-22 05:50:00+03:00,0.0,13.631,0.0
2021-09-22 06:00:00+03:00,0.0,13.901,0.0
2021-09-22 06:10:00+03:00,0.0,13.948,0.0
2021-09-22 06:20:00+03:00,0.0,13.872,0.0
2021-09-22 06:30:00+03:00,0.0,13.74,0.0
2021-09-22 06:40:00+03:00,0.0,13.574,0.0
2021-09-22 06:50:00+03:00,0.0,13.483,0.0
2021-09-22 07:00:00+03:00,0.0,13.68,0.0
2021-09-22 07:10:00+03:00,0.03,13.783,0.0
2021-09-22 07:20:00+03:00,0.09,13.777,0.0
2021-09-22 07:30:00+03:00,0.19,13.692,0.001
2021-09-22 07:40:00+03:00,0.38,13.586,0.005
2021-09-22 07:50:00+03:00,0.53,13.619,0.009
2021-09-22 08:00:00+03:00,0.81,13.811,0.022
2021-09-22 08:10:00+03:00,1.4,14.289,0.065
2021-09-22 08:20:00+03:00,1.95,14.69,0.127
2021-09-22 08:30:00+03:00,2.87,15.19,0.275
2021-09-22 08:40:00+03:00,4.63,16.471,0.715
2021-09-22 08:50:00+03:00,5.74,18.28,1.098
2021-09-22 09:00:00+03:00,2.95,17.407,0.29
2021-09-22 09:10:00+03:00,3.36,16.597,0.376
2021-09-22 09:20:00+03:00,4.35,17.653,0.631
2021-09-22 09:30:00+03:00,2.58,16.659,0.222
2021-09-22 09:40:00+03:00,2.36,16.169,0.186
2021-09-22 09:50:00+03:00,3.87,16.566,0.499
2021-09-22 10:00:00+03:00,3.33,16.896,0.37
2021-09-22 10:10:00+03:00,3.87,16.742,0.499
2021-09-22 10:20:00+03:00,6.26,17.866,1.306
2021-09-22 10:30:00+03:00,5.42,17.851,0.979
2021-09-22 10:40:00+03:00,4.52,18.149,0.681
2021-09-22 10:50:00+03:00,3.3,17.27,0.363
2021-09-22 11:00:00+03:00,4.46,17.128,0.663
2021-09-22 11:10:00+03:00,3.7,17.461,0.456
2021-09-22 11:20:00+03:00,3.54,17.438,0.418
2021-09-22 11:30:00+03:00,3.69,17.107,0.454
2021-09-22 11:40:00+03:00,5.15,17.958,0.884
2021-09-22 11:50:00+03:00,5.47,18.482,0.997
2021-09-22 12:00:00+03:00,5.52,18.57,1.016
2021-09-22 12:10:00+03:00,4.25,18.233,0.602
2021-09-22 12:20:00+03:00,3.66,17.447,0.447
2021-09-22 12:30:00+03:00,5.09,17.373,0.864
2021-09-22 12:40:00+03:00,6.06,18.281,1.224
2021-09-22 12:50:00+03:00,5.07,18.063,0.857
2021-09-22 13:00:00+03:00,3.79,17.102,0.479
2021-09-22 13:10:00+03:00,4.43,17.067,0.654
2021-09-22 13:20:00+03:00,4.85,17.594,0.784
2021-09-22 13:30:00+03:00,5.14,17.652,0.881
2021-09-22 13:40:00+03:00,4.32,17.663,0.622
2021-09-22 13:50:00+03:00,3.34,17.298,0.372
2021-09-22 14:00:00+03:00,3.72,17.078,0.461
2021-09-22 14:10:00+03:00,2.97,16.848,0.294
2021-09-22 14:20:00+03:00,2.87,16.518,0.275
2021-09-22 14:30:00+03:00,3.06,16.603,0.312
2021-09-22 14:40:00+03:00,3.04,16.99,0.308
2021-09-22 14:50:00+03:00,2.96,16.909,0.292
2021-09-22 15:00:00+03:00,2.92,16.932,0.284
2021-09-22 15:10:00+03:00,2.76,16.709,0.254
2021-09-22 15:20:00+03:00,2.61,16.734,0.227
2021-09-22 15:30:00+03:00,2.18,16.53,0.158
2021-09-22 15:40:00+03:00,1.97,16.227,0.129
2021-09-22 15:50:00+03:00,1.65,16.089,0.091
2021-09-22 16:00:00+03:00,1.74,16.053,0.101
2021-09-22 16:10:00+03:00,2.02,16.139,0.136
2021-09-22 16:20:00+03:00,2.59,16.397,0.224
2021-09-22 16:30:00+03:00,3.12,16.84,0.324
2021-09-22 16:40:00+03:00,3.3,16.876,0.363
2021-09-22 16:50:00+03:00,1.91,16.333,0.122
2021-09-22 17:00:00+03:00,1.45,15.691,0.07
2021-09-22 17:10:00+03:00,1.37,15.338,0.063
2021-09-22 17:20:00+03:00,1.31,15.277,0.057
2021-09-22 17:30:00+03:00,1.17,15.212,0.046
2021-09-22 17:40:00+03:00,1.03,15.08,0.035
2021-09-22 17:50:00+03:00,1.02,14.967,0.035
2021-09-22 18:00:00+03:00,0.91,14.857,0.028
2021-09-22 18:10:00+03:00,1.0,14.798,0.033
2021-09-22 18:20:00+03:00,0.8,14.75,0.021
2021-09-22 18:30:00+03:00,0.56,14.624,0.01
2021-09-22 18:40:00+03:00,0.4,14.331,0.005
2021-09-22 18:50:00+03:00,0.21,13.362,0.001
2021-09-22 19:00:00+03:00,0.14,11.962,0.001
2021-09-22 19:10:00+03:00,0.06,11.701,0.0
2021-09-22 19:20:00+03:00,0.01,11.354,0.0
2021-09-22 19:30:00+03:00,0.0,10.704,0.0
2021-09-22 19:40:00+03:00,0.0,10.284,0.0
2021-09-22 19:50:00+03:00,0.0,10.071,0.0
2021-09-22 20:00:00+03:00,0.0,9.944,0.0
2021-09-22 20:10:00+03:00,0.0,10.046,0.0
2021-09-22 20:20:00+03:00,0.0,10.118,0.0
2021-09-22 20:30:00+03:00,0.0,10.262,0.0
2021-09-22 20:40:00+03:00,0.0,10.373,0.0
2021-09-22 20:50:00+03:00,0.0,10.399,0.0
2021-09-22 21:00:00+03:00,0.0,10.464,0.0
2021-09-22 21:10:00+03:00,0.0,10.108,0.0
2021-09-22 21:20:00+03:00,0.0,9.996,0.0
2021-09-22 21:30:00+03:00,0.0,9.643,0.0
2021-09-22 21:40:00+03:00,0.0,9.468,0.0
2021-09-22 21:50:00+03:00,0.0,9.927,0.0
2021-09-22 22:00:00+03:00,0.0,10.009,0.0
2021-09-22 22:10:00+03:00,0.0,9.224,0.0
2021-09-22 22:20:00+03:00,0.0,9.028,0.0
2021-09-22 22:30:00+03:00,0.0,9.034,0.0
2021-09-22 22:40:00+03:00,0.0,9.09,0.0
2021-09-22 22:50:00+03:00,0.0,9.192,0.0
2021-09-22 23:00:00+03:00,0.0,9.514,0.0
2021-09-22 23:10:00+03:00,0.0,10.098,0.0
2021-09-22 23:20:00+03:00,0.0,10.234,0.0
2021-09-22 23:30:00+03:00,0.0,10.344,0.0
2021-09-22 23:40:00+03:00,0.0,10.428,0.0
2021-09-22 23:50:00+03:00,0.0,10.448,0.0
2021-09-23 00:00:00+03:00,0.0,10.629,0.0
2021-09-23 00:10:00+03:00,0.0,10.701,0.0
2021-09-23 00:20:00+03:00,0.0,10.646,0.0
2021-09-23 00:30:00+03:00,0.0,10.563,0.0
2021-09-23 00:40:00+03:00,0.0,10.657,0.0
2021-09-23 00:50:00+03:00,0.0,10.7,0.0
2021-09-23 01:00:00+03:00,0.0,10.836,0.0
2021-09-23 01:10:00+03:00,0.0,11.021,0.0
2021-09-23 01:20:00+03:00,0.0,11.121,0.0
2021-09-23 01:30:00+03:00,0.0,11.111,0.0
2021-09-23 01:40:00+03:00,0.0,11.14,0.0
2021-09-23 01:50:00+03:00,0.0,10.994,0.0
2021-09-23 02:00:00+03:00,0.0,10.99,0.0
2021-09-23 02:10:00+03:00,0.0,11.037,0.0
2021-09-23 02:20:00+03:00,0.0,10.907,0.0
2021-09-23 02:30:00+03:00,0.0,10.613,0.0
2021-09-23 02:40:00+03:00,0.0,10.322,0.0
2021-09-23 02:50:00+03:00,0.0,10.318,0.0
2021-09-23 03:00:00+03:00,0.0,10.202,0.0
2021-09-23 03:10:00+03:00,0.0,9.75,0.0
2021-09-23 03:20:00+03:00,0.0,8.694,0.0
2021-09-23 03:30:00+03:00,0.0,8.542,0.0
2021-09-23 03:40:00+03:00,0.0,8.813,0.0
2021-09-23 03:50:00+03:00,0.0,8.367,0.0
2021-09-23 04:00:00+03:00,0.0,8.198,0.0
2021-09-23 04:10:00+03:00,0.0,8.518,0.0
2021-09-23 04:20:00+03:00,0.0,8.529,0.0
2021-09-23 04:30:00+03:00,0.0,8.047,0.0
2021-09-23 04:40:00+03:00,0.0,7.92,0.0
2021-09-23 04:50:00+03:00,0.0,7.219,0.0
2021-09-23 05:00:00+03:00,0.0,6.649,0.0
2021-09-23 05:10:00+03:00,0.0,7.871,0.0
2021-09-23 05:20:00+03:00,0.0,9.064,0.0
2021-09-23 05:30:00+03:00,0.0,9.712,0.0
2021-09-23 05:40:00+03:00,0.0,10.199,0.0
2021-09-23 05:50:00+03:00,0.0,10.496,0.0
2021-09-23 06:00:00+03:00,0.0,10.624,0.0
2021-09-23 06:10:00+03:00,0.0,10.593,0.0
2021-09-23 06:20:00+03:00,0.0,10.647,0.0
2021-09-23 06:30:00+03:00,0.0,10.559,0.0
2021-09-23 06:40:00+03:00,0.0,10.329,0.0
2021-09-23 06:50:00+03:00,0.0,10.14,0.0
2021-09-23 07:00:00+03:00,0.01,10.294,0.0
2021-09-23 07:10:00+03:00,0.08,10.153,0.0
2021-09-23 07:20:00+03:00,0.32,10.207,0.003
2021-09-23 07:30:00+03:00,0.66,10.562,0.015
2021-09-23 07:40:00+03:00,1.19,11.104,0.047
2021-09-23 07:50:00+03:00,1.28,11.447,0.055
2021-09-23 08:00:00+03:00,1.06,10.93,0.037
2021-09-23 08:10:00+03:00,2.05,11.032,0.14
2021-09-23 08:20:00+03:00,5.53,13.393,1.019
2021-09-23 08:30:00+03:00,6.78,15.339,1.532
2021-09-23 08:40:00+03:00,8.65,16.893,2.494
2021-09-23 08:50:00+03:00,10.87,18.721,3.939
2021-09-23 09:00:00+03:00,5.79,17.769,1.117
2021-09-23 09:10:00+03:00,4.56,16.08,0.693
